date,fund,company,ticker,cusip,shares,market value($),weight(%)
2/25/2021,ARKF,PING AN HEALTHCARE AND TECHN,1833,BDRYVB3,3062700,46568523.34,1.04
2/25/2021,ARKF,SCHWAB (CHARLES) CORP,SCHW,808513105,723137,45629944.7,1.02
2/25/2021,ARKF,HDFC BANK LTD-ADR,HDB,40415F101,555159,45412006.2,1.01
2/25/2021,ARKF,NVIDIA CORP,NVDA,67066G104,80400,42796920,0.96
2/25/2021,ARKF,PINDUODUO INC-ADR,PDD,722304102,248755,42552030.3,0.95
2/25/2021,ARKF,BILL.COM HOLDINGS INC,BILL,90043100,141667,22549136.39,0.5
2/25/2021,ARKF,DRAFTKINGS INC - CL A,DKNG,26142R104,375530,21709389.3,0.49
2/25/2021,ARKF,LENDINGCLUB CORP,LC,52603A208,1836018,19939155.48,0.45
2/25/2021,ARKF,LIGHTSPEED POS INC-SUB VOTE,LSPD,BGHVW01,265239,18607542.47,0.42
2/25/2021,ARKF,MARKETAXESS HOLDINGS INC,MKTX,57060D108,33687,18587475.99,0.42
2/25/2021,ARKF,JSC KASPI.KZ GDR-REG S,KSPI,BMXZ8G7,83551,6099223,0.14
2/25/2021,ARKF,SPLUNK INC,SPLK,848637104,23895,3466686.6,0.08
2/25/2021,ARKF,VERISK ANALYTICS INC,VRSK,92345Y106,18687,3070087.23,0.07
2/25/2021,ARKG,TELADOC HEALTH INC,TDOC,87918A105,3499597,768336521.4,7.29
2/25/2021,ARKG,EXACT SCIENCES CORP,EXAS,30063P105,3889529,510695157.7,4.85
2/25/2021,ARKG,REGENERON PHARMACEUTICALS,REGN,75886F107,1105446,500977072.7,4.75
2/25/2021,ARKG,PACIFIC BIOSCIENCES OF CALIF,PACB,69404D108,15879444,495041666.7,4.7
2/25/2021,ARKG,TWIST BIOSCIENCE CORP,TWST,90184D100,3420289,459823653.2,4.36
2/25/2021,ARKG,ROCHE HOLDINGS LTD-SPONS ADR,RHHBY,771195104,10930918,443576652.4,4.21
2/25/2021,ARKG,VERTEX PHARMACEUTICALS INC,VRTX,92532F100,1999376,425827100.5,4.04
2/25/2021,ARKG,NOVARTIS AG-SPONSORED ADR,NVS,66987V109,4808094,416909830.7,3.96
2/25/2021,ARKG,CAREDX INC,CDNA,14167L103,4815012,381637851.1,3.62
2/25/2021,ARKG,TAKEDA PHARMACEUTIC-SP ADR,TAK UN,874060205,20646426,345827635.5,3.28
2/25/2021,ARKG,FATE THERAPEUTICS INC,FATE,31189P102,3987647,344014306.7,3.26
2/25/2021,ARKG,IOVANCE BIOTHERAPEUTICS INC,IOVA,462260100,8088017,295293500.7,2.8
2/25/2021,ARKG,CRISPR THERAPEUTICS AG,CRSP,H17182108,2168699,276032008.7,2.62
2/25/2021,ARKG,INCYTE CORP,INCY,45337C102,3157906,247737725.7,2.35
2/25/2021,ARKG,INVITAE CORP,NVTA,46185L103,5809435,231215513,2.19
2/25/2021,ARKG,VEEVA SYSTEMS INC-CLASS A,VEEV,922475108,809026,227303945,2.16
2/25/2021,ARKG,IONIS PHARMACEUTICALS INC,IONS,462222100,3975816,212348332.6,2.01
2/25/2021,ARKG,ACCOLADE INC,ACCD,4.37E+104,4696245,205695531,1.95
2/25/2021,ARKG,CASTLE BIOSCIENCES INC,CSTL,14843C105,2744295,204422534.6,1.94
2/25/2021,ARKG,PERSONALIS INC,PSNL,71535D106,6335357,200704109.8,1.9
2/25/2021,ARKG,PURE STORAGE INC - CLASS A,PSTG,74624M102,8187493,194207334,1.84
2/25/2021,ARKG,ARCTURUS THERAPEUTICS HOLDIN,ARCT UQ,03969T109,3699069,190243118.7,1.81
2/25/2021,ARKG,10X GENOMICS INC-CLASS A,TXG,88025U109,1074584,186010490.4,1.76
2/25/2021,ARKG,SCHRODINGER INC,SDGR,80810D103,1714818,179198481,1.7
2/25/2021,ARKG,BRISTOL-MYERS SQUIBB CO,BMY,110122108,2885923,179215818.3,1.7
2/25/2021,ARKG,BEAM THERAPEUTICS INC,BEAM,07373V105,1892716,167543220.3,1.59
2/25/2021,ARKG,BERKELEY LIGHTS INC,BLI,84310101,2499352,154734882.3,1.47
2/25/2021,ARKG,SAREPTA THERAPEUTICS INC,SRPT,803607100,1755041,149617245.3,1.42
2/25/2021,ARKG,THERMO FISHER SCIENTIFIC INC,TMO,883556102,300503,135668089.4,1.29
2/25/2021,ARKG,ALPHABET INC-CL A,GOOGL,02079K305,63989,128998624.6,1.22
2/25/2021,ARKG,ADAPTIVE BIOTECHNOLOGIES,ADPT,00650F109,2307243,127613610.3,1.21
2/25/2021,ARKG,CODEXIS INC,CDXS,192005106,5913558,125603971.9,1.19
2/25/2021,ARKG,INTELLIA THERAPEUTICS INC,NTLA,45826J105,2048067,117702410.5,1.12
2/25/2021,ARKG,CELLECTIS - ADR,CLLS,15117K103,5673962,117110575.7,1.11
2/25/2021,ARKG,VERACYTE INC,VCYT,92337F107,1916832,112249681.9,1.07
2/25/2021,ARKG,GUARDANT HEALTH INC,GH,40131M109,743022,111044637.9,1.05
2/25/2021,ARKG,PHREESIA INC,PHR,71944F106,1809155,108567391.6,1.03
2/25/2021,ARKG,NANOSTRING TECHNOLOGIES INC,NSTG,63009R109,1401338,98990516.32,0.94
2/25/2021,ARKG,EDITAS MEDICINE INC,EDIT,28106W103,1703279,76238768.04,0.72
2/25/2021,ARKG,CM LIFE SCIENCES INC-CLASS A,CMLF,18978W109,3350841,64537197.66,0.61
2/25/2021,ARKG,SERES THERAPEUTICS INC,MCRB,81750R102,3339632,62751685.28,0.6
2/25/2021,ARKG,ABBVIE INC,ABBV,00287Y109,584606,62745761.98,0.6
2/25/2021,ARKG,AQUABOUNTY TECHNOLOGIES,AQB,03842K200,8101976,58172187.68,0.55
2/25/2021,ARKG,BUTTERFLY NETWORK INC,BFLY,124155102,2897090,55218535.4,0.52
2/25/2021,ARKG,SIGNIFY HEALTH INC -CLASS A,SGFY,82671G100,1596582,50164606.44,0.48
2/25/2021,ARKG,CERUS CORP,CERS,157085101,7664769,49437760.05,0.47
2/25/2021,ARKG,COMPUGEN LTD,CGEN,M25722105,5377796,48185052.16,0.46
2/25/2021,ARKG,REPARE THERAPEUTICS INC,RPTX,760273102,1283799,41184271.92,0.39
2/25/2021,ARKG,908 DEVICES INC,MASS,65443P102,730448,40174640,0.38
2/25/2021,ARKG,SURFACE ONCOLOGY INC,SURF,86877M209,3897434,32894342.96,0.31
2/25/2021,ARKG,SYROS PHARMACEUTICALS INC,SYRS,87184Q107,2969698,26370918.24,0.25
2/25/2021,ARKG,EVOGENE LTD,EVGN,M4119S104,4308134,26150373.38,0.25
2/25/2021,ARKG,PLURISTEM THERAPEUTICS INC,PSTI,72940R300,3605773,22752427.63,0.22
2/25/2021,ARKG,1LIFE HEALTHCARE INC,ONEM,68269G107,286307,13914520.2,0.13
2/25/2021,ARKG,ORGANOVO HOLDINGS INC,ONVO ,68620A203,351719,4494968.82,0.04
2/25/2021,ARKK,TESLA INC,TSLA,88160R101,3498806,2386955429,10.22
2/25/2021,ARKK,ROKU INC,ROKU,77543R102,3431997,1312189733,5.62
2/25/2021,ARKK,SQUARE INC - A,SQ,852234103,5604246,1272780309,5.45
2/25/2021,ARKK,TELADOC HEALTH INC,TDOC,87918A105,5315579,1167035369,5
2/25/2021,ARKK,BAIDU INC - SPON ADR,BIDU,56752108,3078441,905677342.2,3.88
2/25/2021,ARKK,SPOTIFY TECHNOLOGY SA,SPOT,L8681T102,2779538,842366786.3,3.61
2/25/2021,ARKK,ZILLOW GROUP INC - C,Z,98954M200,4992608,761073163.5,3.26
2/25/2021,ARKK,CRISPR THERAPEUTICS AG,CRSP,H17182108,5832770,742394965.6,3.18
2/25/2021,ARKK,INVITAE CORP,NVTA,46185L103,16772865,667560027,2.86
2/25/2021,ARKK,SHOPIFY INC - CLASS A,SHOP,82509L107,529560,659355156,2.82
2/25/2021,ARKK,PAYPAL HOLDINGS INC,PYPL,70450Y103,2438203,619157269.8,2.65
2/25/2021,ARKK,EXACT SCIENCES CORP,EXAS,30063P105,4186954,549747060.2,2.35
2/25/2021,ARKK,TWILIO INC - A,TWLO,90138F102,1359230,513231655.7,2.2
2/25/2021,ARKK,ZOOM VIDEO COMMUNICATIONS-A,ZM,98980L101,1390269,507072812.4,2.17
2/25/2021,ARKK,PURE STORAGE INC - CLASS A,PSTG,74624M102,20485145,485907639.4,2.08
2/25/2021,ARKK,DOCUSIGN INC,DOCU,256163106,2063274,465742840,1.99
2/25/2021,ARKK,TENCENT HOLDINGS LTD-UNS ADR,TCEHY,88032Q109,5243135,454946824,1.95
2/25/2021,ARKK,UNITY SOFTWARE INC,U,91332U101,4307220,450319851,1.93
2/25/2021,ARKK,PROTO LABS INC,PRLB,743713109,2987700,438474852,1.88
2/25/2021,ARKK,TWIST BIOSCIENCE CORP,TWST,90184D100,3031995,407621407.8,1.75
2/25/2021,ARKK,IOVANCE BIOTHERAPEUTICS INC,IOVA,462260100,10944280,399575662.8,1.71
2/25/2021,ARKK,KE HOLDINGS INC,BEKE,482497104,5899479,382640207.9,1.64
2/25/2021,ARKK,NINTENDO CO LTD-UNSPONS ADR,NTDOY,654445303,4708848,371104310.9,1.59
2/25/2021,ARKK,INTERCONTINENTAL EXCHANGE IN,ICE,45866F104,3291794,368680928,1.58
2/25/2021,ARKK,INTELLIA THERAPEUTICS INC,NTLA,45826J105,6203912,356538822.6,1.53
2/25/2021,ARKK,LENDINGTREE INC,TREE UW,52603B107,1176311,328308400.1,1.41
2/25/2021,ARKK,10X GENOMICS INC-CLASS A,TXG,88025U109,1863288,322535152.8,1.38
2/25/2021,ARKK,2U INC,TWOU,90214J101,7739771,319884735.4,1.37
2/25/2021,ARKK,PAGERDUTY INC,PD,69553P100,7256748,320748261.6,1.37
2/25/2021,ARKK,EDITAS MEDICINE INC,EDIT,28106W103,6394979,286239260,1.23
2/25/2021,ARKK,IRIDIUM COMMUNICATIONS INC,IRDM,46269C102,7153609,276844668.3,1.19
2/25/2021,ARKK,VERACYTE INC,VCYT,92337F107,4651808,272409876.5,1.17
2/25/2021,ARKK,SEA LTD-ADR,SE,81141R100,1116921,262867357.4,1.13
2/25/2021,ARKK,NOVARTIS AG-SPONSORED ADR,NVS,66987V109,3017924,261684190,1.12
2/25/2021,ARKK,PACCAR INC,PCAR,693718108,2804248,260009874.6,1.11
2/25/2021,ARKK,MATERIALISE NV-ADR,MTLS,57667T100,5541797,251597583.8,1.08
2/25/2021,ARKK,REGENERON PHARMACEUTICALS,REGN,75886F107,545959,247423159.2,1.06
2/25/2021,ARKK,TAIWAN SEMICONDUCTOR-SP ADR,TSM,874039100,1927195,242826570,1.04
2/25/2021,ARKK,TWITTER INC,TWTR,90184L102,3122379,232898249.6,1
2/25/2021,ARKK,SYNOPSYS INC,SNPS,871607107,936162,228507782.6,0.98
2/25/2021,ARKK,STRATASYS LTD,SSYS,M85548101,6423870,219503637.9,0.94
2/25/2021,ARKK,PACIFIC BIOSCIENCES OF CALIF,PACB,69404D108,6972887,217379752.2,0.93
2/25/2021,ARKK,HUYA INC-ADR,HUYA,44852D108,6610022,185278916.7,0.79
2/25/2021,ARKK,SERES THERAPEUTICS INC,MCRB,81750R102,7723086,145116785.9,0.62
2/25/2021,ARKK,TERADYNE INC,TER,880770102,1079364,135611293,0.58
2/25/2021,ARKK,NANOSTRING TECHNOLOGIES INC,NSTG,63009R109,1803787,127419513.7,0.55
2/25/2021,ARKK,PALANTIR TECHNOLOGIES INC-A,PLTR,69608A108,5196826,124515951,0.53
2/25/2021,ARKK,CERUS CORP,CERS,157085101,18316377,118140631.7,0.51
2/25/2021,ARKK,BEAM THERAPEUTICS INC,BEAM,07373V105,1309083,115880027.2,0.5
2/25/2021,ARKK,FATE THERAPEUTICS INC,FATE,31189P102,1336762,115322457.7,0.49
2/25/2021,ARKK,COMPUGEN LTD,CGEN,M25722105,9636650,86344384,0.37
2/25/2021,ARKK,PINTEREST INC- CLASS A,PINS,72352L106,710472,56205439.92,0.24
2/25/2021,ARKK,SYROS PHARMACEUTICALS INC,SYRS,87184Q107,4858367,43142298.96,0.18
2/25/2021,ARKK,SNAP INC - A,SNAP,83304A106,100343,6347698.18,0.03
2/25/2021,ARKK,ORGANOVO HOLDINGS INC,ONVO ,68620A203,127692,1631903.76,0.01
2/25/2021,ARKQ,TESLA INC,TSLA,88160R101,549041,374566751,10.13
2/25/2021,ARKQ,BAIDU INC - SPON ADR,BIDU,56752108,748055,220077781,5.95
2/25/2021,ARKQ,DEERE & CO,DE,244199105,532744,185410894.3,5.01
2/25/2021,ARKQ,TRIMBLE INC,TRMB,896239100,2510998,184909892.7,5
2/25/2021,ARKQ,JD.COM INC-ADR,JD,47215P106,1846147,172356283.9,4.66
2/25/2021,ARKQ,KRATOS DEFENSE & SECURITY,KTOS,50077B207,5070866,144570389.7,3.91
2/25/2021,ARKQ,TERADYNE INC,TER,880770102,1133519,142415327.2,3.85
2/25/2021,ARKQ,ALPHABET INC-CL C,GOOG,02079K107,67560,137238681.6,3.71
2/25/2021,ARKQ,NXP SEMICONDUCTORS NV,NXPI,N6596X109,674075,120335869,3.25
2/25/2021,ARKQ,KOMATSU LTD -SPONS ADR,KMTUY,500458401,3854397,117366388.7,3.17
2/25/2021,ARKQ,CATERPILLAR INC,CAT,149123101,480483,106580739.1,2.88
2/25/2021,ARKQ,LOCKHEED MARTIN CORP,LMT,539830109,288090,98437472.1,2.66
2/25/2021,ARKQ,MATERIALISE NV-ADR,MTLS,57667T100,1986887,90204669.8,2.44
2/25/2021,ARKQ,NVIDIA CORP,NVDA,67066G104,168571,89730343.3,2.43
2/25/2021,ARKQ,TAIWAN SEMICONDUCTOR-SP ADR,TSM,874039100,698414,88000164,2.38
2/25/2021,ARKQ,TELEDYNE TECHNOLOGIES INC,TDY,879360105,225893,85398848.65,2.31
2/25/2021,ARKQ,IRIDIUM COMMUNICATIONS INC,IRDM,46269C102,2069208,80078349.6,2.17
2/25/2021,ARKQ,BYD CO LTD-UNSPONSORED ADR,BYDDY,05606L100,1415227,74837203.76,2.02
2/25/2021,ARKQ,NANO DIMENSION LTD - ADR,NNDM,63008G203,7351684,74840143.12,2.02
2/25/2021,ARKQ,AEROVIRONMENT INC,AVAV,8073108,612677,68074541.47,1.84
2/25/2021,ARKQ,SYNOPSYS INC,SNPS,871607107,274897,67099608.73,1.81
2/25/2021,ARKQ,VIRGIN GALACTIC HOLDINGS INC,SPCE,92766K106,1571495,66379948.8,1.8
2/25/2021,ARKQ,NIU TECHNOLOGIES-SPONS ADR,NIU,65481N100,1689816,62996340.48,1.7
2/25/2021,ARKQ,INTUITIVE SURGICAL INC,ISRG,46120E602,84515,62692381.85,1.7
2/25/2021,ARKQ,MAGNA INTERNATIONAL INC,MGA,559222401,757057,62313361.67,1.69
2/25/2021,ARKQ,WORKHORSE GROUP INC,WKHS,98138J206,3214229,60652501.23,1.64
2/25/2021,ARKQ,STRATASYS LTD,SSYS,M85548101,1434023,49000565.91,1.33
2/25/2021,ARKQ,RAVEN INDUSTRIES INC,RAVN,754212108,1228028,48777272.16,1.32
2/25/2021,ARKQ,2U INC,TWOU,90214J101,1166974,48231035.42,1.3
2/25/2021,ARKQ,TENCENT HOLDINGS LTD-UNS ADR,TCEHY,88032Q109,531969,46158950.13,1.25
2/25/2021,ARKQ,PACCAR INC,PCAR,693718108,409008,37923221.76,1.03
2/25/2021,ARKQ,ROCKWELL AUTOMATION INC,ROK,773903109,155334,37965182.94,1.03
2/25/2021,ARKQ,ANSYS INC,ANSS,03662Q105,111302,37671274.92,1.02
2/25/2021,ARKQ,PROTO LABS INC,PRLB,743713109,251375,36891795,1
2/25/2021,ARKQ,ALIBABA GROUP HOLDING-SP ADR,BABA,01609W102,152899,36723281.82,0.99
2/25/2021,ARKQ,EXPERIENCE INVESTMENT CORP-A,EXPC,30217C109,2371914,36195407.64,0.98
2/25/2021,ARKQ,ELBIT SYSTEMS LTD,ESLT,M3760D101,274234,35548953.42,0.96
2/25/2021,ARKQ,EXONE CO/THE,XONE,302104104,968934,33970826.04,0.92
2/25/2021,ARKQ,FLIR SYSTEMS INC,FLIR,302445101,598556,32094572.72,0.87
2/25/2021,ARKQ,XILINX INC,XLNX,983919101,253269,31825782.54,0.86
2/25/2021,ARKQ,AMAZON.COM INC,AMZN,23135106,9549,29192820.84,0.79
2/25/2021,ARKQ,AUTODESK INC,ADSK,52769106,79344,22536076.32,0.61
2/25/2021,ARKQ,APPLE INC,AAPL,37833100,156059,18881578.41,0.51
2/25/2021,ARKQ,VUZIX CORP,VUZI,92921W300,982535,17764232.8,0.48
2/25/2021,ARKQ,ATLAS CREST INVESTMENT COR-A,ACIC,49284102,787327,9573896.32,0.26
2/25/2021,ARKQ,ONE - CLASS A,AONE,G7000X105,206965,2825072.25,0.08
2/25/2021,ARKQ,ORGANOVO HOLDINGS INC,ONVO ,68620A203,191515,2447561.7,0.07
2/25/2021,ARKQ,SPLUNK INC,SPLK,848637104,1276,185122.08,0.01
2/25/2021,ARKW,TESLA INC,TSLA,88160R101,1132004,772275768.9,9.48
2/25/2021,ARKW,GRAYSCALE BITCOIN TRUST BTC,GBTC,389637109,8650564,394781464,4.85
2/25/2021,ARKW,SQUARE INC - A,SQ,852234103,1682546,382123022.1,4.69
2/25/2021,ARKW,TELADOC HEALTH INC,TDOC,87918A105,1468401,322387439.6,3.96
2/25/2021,ARKW,ROKU INC,ROKU,77543R102,760891,290919064.9,3.57
2/25/2021,ARKW,SPOTIFY TECHNOLOGY SA,SPOT,L8681T102,954208,289182276.5,3.55
2/25/2021,ARKW,SHOPIFY INC - CLASS A,SHOP,82509L107,218329,271841437.9,3.34
2/25/2021,ARKW,TWITTER INC,TWTR,90184L102,3152223,235124313.6,2.89
2/25/2021,ARKW,TENCENT HOLDINGS LTD-UNS ADR,TCEHY,88032Q109,2601345,225718705.7,2.77
2/25/2021,ARKW,NETFLIX INC,NFLX,64110L106,386596,211352033.2,2.59
2/25/2021,ARKW,BAIDU INC - SPON ADR,BIDU,56752108,670929,197387311.8,2.42
2/25/2021,ARKW,OPENDOOR TECHNOLOGIES INC,OPEN,683712103,6162973,176877325.1,2.17
2/25/2021,ARKW,PAYPAL HOLDINGS INC,PYPL,70450Y103,688288,174783854.7,2.15
2/25/2021,ARKW,INTERCONTINENTAL EXCHANGE IN,ICE,45866F104,1513523,169514576,2.08
2/25/2021,ARKW,FACEBOOK INC-CLASS A,FB,30303M102,647054,164798183.3,2.02
2/25/2021,ARKW,TWILIO INC - A,TWLO,90138F102,433848,163816666.3,2.01
2/25/2021,ARKW,ZILLOW GROUP INC - C,Z,98954M200,1036435,157994151.4,1.94
2/25/2021,ARKW,NVIDIA CORP,NVDA,67066G104,293791,156384949.3,1.92
2/25/2021,ARKW,ZOOM VIDEO COMMUNICATIONS-A,ZM,98980L101,429930,156808368.9,1.92
2/25/2021,ARKW,AGORA INC-ADR,API,00851L103,2356902,148437688,1.82
2/25/2021,ARKW,DOCUSIGN INC,DOCU,256163106,564623,127452349.8,1.56
2/25/2021,ARKW,UNITY SOFTWARE INC,U,91332U101,1209970,126502363.5,1.55
2/25/2021,ARKW,PURE STORAGE INC - CLASS A,PSTG,74624M102,5305824,125854145.3,1.54
2/25/2021,ARKW,KE HOLDINGS INC,BEKE,482497104,1935367,125527903.6,1.54
2/25/2021,ARKW,HUYA INC-ADR,HUYA,44852D108,4369885,122487876.6,1.5
2/25/2021,ARKW,SEA LTD-ADR,SE,81141R100,490752,115498483.2,1.42
2/25/2021,ARKW,FASTLY INC - CLASS A,FSLY,31188V100,1556083,112333631.8,1.38
2/25/2021,ARKW,TRADE DESK INC/THE -CLASS A,TTD,88339J105,142668,107655846.1,1.32
2/25/2021,ARKW,PALANTIR TECHNOLOGIES INC-A,PLTR,69608A108,4080227,97762238.92,1.2
2/25/2021,ARKW,NINTENDO CO LTD-UNSPONS ADR,NTDOY,654445303,1221302,96250810.62,1.18
2/25/2021,ARKW,LENDINGTREE INC,TREE UW,52603B107,345431,96409792.1,1.18
2/25/2021,ARKW,PINTEREST INC- CLASS A,PINS,72352L106,1203296,95192746.56,1.17
2/25/2021,ARKW,VERACYTE INC,VCYT,92337F107,1601611,93790340.16,1.15
2/25/2021,ARKW,PAGERDUTY INC,PD,69553P100,2086019,92202039.8,1.13
2/25/2021,ARKW,ADYEN NV-UNSPON ADR,ADYEY,00783V104,1943562,88820783.4,1.09
2/25/2021,ARKW,SNAP INC - A,SNAP,83304A106,1408138,89078809.88,1.09
2/25/2021,ARKW,HUBSPOT INC,HUBS,443573100,177139,87791859.79,1.08
2/25/2021,ARKW,JD.COM INC-ADR,JD,47215P106,935835,87369555.6,1.07
2/25/2021,ARKW,TAIWAN SEMICONDUCTOR-SP ADR,TSM,874039100,687688,86648688,1.06
2/25/2021,ARKW,ADOBE INC,ADBE,00724F101,187839,86248155.24,1.06
2/25/2021,ARKW,PELOTON INTERACTIVE INC-A,PTON,70614W100,742987,85599532.27,1.05
2/25/2021,ARKW,DRAFTKINGS INC - CL A,DKNG,26142R104,1481436,85641815.16,1.05
2/25/2021,ARKW,MERCADOLIBRE INC,MELI,58733R102,50497,81454690.82,1
2/25/2021,ARKW,SILVERGATE CAPITAL CORP-CL A,SI,82837P408,626479,79813424.6,0.98
2/25/2021,ARKW,SYNOPSYS INC,SNPS,871607107,316271,77198588.39,0.95
2/25/2021,ARKW,CROWDSTRIKE HOLDINGS INC - A,CRWD,22788C105,362674,75675556.84,0.93
2/25/2021,ARKW,2U INC,TWOU,90214J101,1832394,75732844.02,0.93
2/25/2021,ARKW,CLOUDFLARE INC - CLASS A,NET,18915M107,1023006,73369990.32,0.9
2/25/2021,ARKW,ATLASSIAN CORP PLC-CLASS A,TEAM,G06242104,309616,71954758.4,0.88
2/25/2021,ARKW,OKTA INC,OKTA,679295105,258033,66128697.24,0.81
2/25/2021,ARKW,NANO DIMENSION LTD - ADR,NNDM,63008G203,6118268,62283968.24,0.76
2/25/2021,ARKW,APPLE INC,AAPL,37833100,479929,58066609.71,0.71
2/25/2021,ARKW,SKILLZ INC,SKLZ,83067L109,1715237,51714395.55,0.63
2/25/2021,ARKW,LENDINGCLUB CORP,LC,52603A208,4481430,48668329.8,0.6
2/25/2021,ARKW,ALIBABA GROUP HOLDING-SP ADR,BABA,01609W102,24794,5955022.92,0.07
2/25/2021,ARKW,SALESFORCE.COM INC,CRM,79466L302,6447,1489772.76,0.02
2/25/2021,IZRL,GILAT SATELLITE NETWORKS LTD,GILT,M51474118,651300,9072609,2.5
2/25/2021,IZRL,PERION NETWORK LTD,PERI,M78673114,449105,8910243.2,2.46
2/25/2021,IZRL,E & M COMPUTING,EMCO,6302216,1205990,8519158.9,2.35
2/25/2021,IZRL,INTERCURE LTD,INCR,B23SD94,5109806,8432192.04,2.33
2/25/2021,IZRL,WIX.COM LTD,WIX,M98068105,23976,7995996,2.21
2/25/2021,IZRL,REDHILL BIOPHARMA LTD-SP ADR,RDHL,757468103,771207,7665797.58,2.12
2/25/2021,IZRL,RADA ELECTRONIC INDS LTD,RADA,M81863124,575713,7490026.13,2.07
2/25/2021,IZRL,DARIOHEALTH CORP,DRIO,23725P209,270040,7282978.8,2.01
2/25/2021,IZRL,ENLIVEX THERAPEUTICS LTD,ENLV,M4130Y106,473658,7156972.38,1.97
2/25/2021,IZRL,SILICOM LTD,SILC,M84116108,137081,6973310.47,1.92
2/25/2021,IZRL,ITURAN LOCATION AND CONTROL,ITRN,M6158M104,317053,6870538.51,1.9
2/25/2021,IZRL,INMODE LTD,INMD,M5425M103,101375,6808345,1.88
2/25/2021,IZRL,KORNIT DIGITAL LTD,KRNT,M6372Q113,60713,6731250.31,1.86
2/25/2021,IZRL,CAMTEK LTD,CAMT,M20791105,256394,6727778.56,1.86
2/25/2021,IZRL,PARTNER COMMUNICATIONS CO,PTNR,6374420,1297337,6584847.27,1.82
2/25/2021,IZRL,FIVERR INTERNATIONAL LTD,FVRR,M4R82T106,24573,6488746.38,1.79
2/25/2021,IZRL,GAMIDA CELL LTD,GMDA,M47364100,666438,6337825.38,1.75
2/25/2021,IZRL,DANEL (ADIR YEOSHUA) LTD,DANE,6253433,40669,6348223.3,1.75
2/25/2021,IZRL,ALLOT LTD,ALLT,M0854Q105,428656,6275523.84,1.73
2/25/2021,IZRL,POLYPID LTD,PYPD,M8001Q118,574406,6232305.1,1.72
